Longitude,Latitude,datetime_x,UHI Index,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12,ndwi,ndvi,ndbi,B01 (pooled),B02 (pooled),B03 (pooled),B04 (pooled),B05 (pooled),B06 (pooled),B07 (pooled),B08 (pooled),B8A (pooled),B11 (pooled),B12 (pooled),ndwi (pooled),ndvi (pooled),ndbi (pooled),uhi_id,datetime_y,building_count_0-25ft,building_impact_0-25ft,building_count_25-50ft,building_impact_25-50ft,building_count_50-100ft,building_impact_50-100ft,building_count_100-200ft,building_impact_100-200ft,building_count_200-500ft,building_impact_200-500ft,closest_building_distance,closest_building_height,closest_building_area,tree_count_0-25ft,tree_impact_0-25ft,tree_count_25-50ft,tree_impact_25-50ft,tree_count_50-100ft,tree_impact_50-100ft,tree_count_100-200ft,tree_impact_100-200ft,tree_count_200-500ft,tree_impact_200-500ft,closest_tree_distance,closest_tree_dbh,longitude,latitude
-73.92913833,40.83460833,24-07-2021 15:37,1.009613405,1438.0,1438.0,1299.0,1420.0,1568.0,2337.5,2252.5,2396.0,1938.0,2263.5,2546.5,-0.2968876860622463,0.2557651991614256,-0.028436527524412492,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.1356895975025086,0.0,0.0,0.0,2731,24-07-2021 15:37,0.0,0.0,2.0,1867.7162907929849,4.0,4443.263901192434,18.0,12078.498111860625,86.0,128671.90186617422,29.739748547510853,1.0,5517.265658707873,0.0,0.0,2.0,21.25857667689627,4.0,17.23358776094963,15.0,106.3265350863467,105.0,1385.9581181192052,26.62851833443713,5.0,-73.92913833,40.83460833
-73.92903833,40.83459667,24-07-2021 15:37,1.009613405,1438.0,1438.0,1485.0,1445.0,1729.0,2337.5,2252.5,2396.0,2170.0,2263.5,2546.5,-0.23473331615562998,0.24759177297578755,-0.028436527524412492,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0798261422665111,0.0,0.0,0.0,2732,24-07-2021 15:37,0.0,0.0,5.0,5417.805321458844,0.0,0.0,17.0,12448.39948592728,87.0,128183.27606915838,26.1387788908254,1.0,830.4332995267433,0.0,0.0,1.0,14.770634183448037,5.0,24.10895756240061,14.0,100.40176886997776,111.0,1439.4034220430035,27.588336842098627,7.0,-73.92903833,40.83459667000002
-73.928865,40.83454667,24-07-2021 15:37,1.00744969,1438.0,1438.0,1367.0,1490.0,1666.0,2350.5,2546.0,2626.0,2069.0,2687.0,2994.0,-0.31530177811169546,0.2759961127308066,0.011481272350837568,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.1826980051352952,0.0,0.0,0.0,2734,24-07-2021 15:37,1.0,1869.351915469399,2.0,2080.0186109613696,2.0,1572.3835532848318,18.0,8699.413398076666,90.0,94111.6803318746,22.36979009330499,1.0,5809.406243466628,1.0,6.97586192925698,1.0,10.177840460225315,2.0,17.566065958010213,14.0,80.9812969161026,118.0,1360.987477622099,9.910783211103617,4.0,-73.928865,40.834546670000016
-73.928805,40.83452,24-07-2021 15:37,1.005285975,1438.0,1438.0,1968.0,2064.0,2274.0,2350.5,2546.0,2626.0,2466.0,2687.0,2994.0,-0.14323030039181542,0.11982942430703625,0.011481272350837568,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0967032967032967,0.0,0.0,0.0,2735,24-07-2021 15:37,1.0,1821.7142434256612,1.0,1923.3702052114995,3.0,1665.1251932125265,18.0,10570.432688070096,94.0,92738.96729450214,24.263612008009773,1.0,5809.406243466628,1.0,5.43405799263334,1.0,10.905558470862587,2.0,11.43072312445402,12.0,73.31496722775933,120.0,1297.0761513197606,18.999118321613377,4.0,-73.928805,40.83451999999999
-73.92875833,40.83449833,24-07-2021 15:37,1.005285975,1438.0,1438.0,2802.0,2963.0,3073.0,3254.5,3045.5,3309.0,3201.0,3170.0,3498.0,-0.08296514482081492,0.055165816326530615,-0.021453928075320264,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0443349753694581,0.0,0.0,0.0,2736,24-07-2021 15:37,0.0,0.0,2.0,3739.0208583611543,3.0,1601.5569912063995,17.0,10420.686272982388,98.0,52816.03946106805,26.042964615808557,1.0,5809.406243466628,0.0,0.0,2.0,15.172512952534412,2.0,10.996326739211185,9.0,127.47629360677892,122.0,1246.471248445639,29.858998140077095,6.0,-73.92875833,40.83449833
-73.92851,40.83436333,24-07-2021 15:37,1.013940835,1398.5,1398.5,1401.0,1532.0,1591.0,2082.5,2267.5,2467.5,1919.0,2347.5,2524.0,-0.2756882512601784,0.2339042380297537,-0.024922118380062305,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.1361692550078775,0.0,0.0,0.0,2738,24-07-2021 15:37,0.0,0.0,1.0,848.1036238065361,6.0,4334.279165030916,14.0,9976.926410190932,105.0,49142.58358507425,26.73753917674585,1.0,2786.9266365482085,0.0,0.0,0.0,0.0,4.0,22.498603168027287,10.0,395.283665989664,129.0,1224.4283947087822,55.08704472216799,6.0,-73.92851,40.83436333
-73.92847833,40.83435333,24-07-2021 15:37,1.00744969,1627.5,1627.5,1414.0,1484.0,1675.0,1703.0,2010.0,2019.0,1800.0,2144.5,2332.5,-0.17623070200990387,0.15272623465600912,0.030142908610544014,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.1288566243194192,0.0,0.0,0.0,2739,24-07-2021 15:37,1.0,922.957018857925,1.0,213.4222597473309,5.0,4049.599963004609,14.0,9978.108475373368,108.0,49657.893817813405,20.48233388213208,1.0,2786.9266365482085,0.0,0.0,0.0,0.0,4.0,102.09959453622236,10.0,321.4439045656143,130.0,1234.0838391837483,54.597081447989474,6.0,-73.92847833,40.83435333
-73.92830667,40.83428333,24-07-2021 15:37,1.005285975,1627.5,1627.5,1036.0,1140.0,1204.0,1779.0,2576.5,2774.5,2051.0,2830.0,2607.0,-0.456239338669466,0.4175501341167454,0.009902756713355339,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.1193645341348218,0.0,0.0,0.0,2742,24-07-2021 15:37,3.0,1684.6518652400173,1.0,797.9564741225724,2.0,1550.7033172077988,12.0,13261.037532751803,114.0,48921.36124361271,12.524708067209176,1.0,2786.9266365482085,0.0,0.0,1.0,106.18420606096976,5.0,327.52637165876774,14.0,110.55150396837072,127.0,1165.3615326840695,43.25178794504183,20.0,-73.92830667,40.83428333
-73.92812833,40.83423167,24-07-2021 15:37,1.007569897,1627.5,1627.5,917.0,1149.0,1206.0,1779.0,2576.5,2774.5,2317.0,2830.0,2607.0,-0.5031829879452797,0.4142984580094304,0.009902756713355339,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0588952071486596,0.0,0.0,0.0,2745,24-07-2021 15:37,1.0,1027.14302842985,3.0,1916.9750306788917,3.0,1100.7308336178671,8.0,12074.753356703355,114.0,48387.83355783982,13.084570223851994,1.0,2641.230188261005,2.0,555.7774760724851,2.0,127.54264453184764,1.0,17.77820220810361,20.0,228.652104564377,119.0,1057.4684434121689,8.837060727431451,29.0,-73.92812833,40.83423167000001
-73.92799167,40.834215,24-07-2021 15:37,1.001078752,1627.5,1627.5,2355.0,2686.0,2427.0,2250.0,3162.5,3283.0,3675.0,3558.0,3237.0,-0.16459737495565804,0.10001675322499581,0.04019880134483263,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0633680555555555,-0.0,-0.0,-0.0,2747,24-07-2021 15:37,0.0,0.0,2.0,2274.962097695943,5.0,6714.024186742963,8.0,7047.16403566638,118.0,48383.08688307714,37.62952524555511,1.0,5614.138612336927,1.0,3.368956846409352,3.0,493.86731636899617,4.0,35.59596054947445,17.0,228.14109349304087,121.0,1211.2532438157757,14.460923334159244,3.0,-73.92799167,40.834215
-73.92795833,40.834205,24-07-2021 15:38,1.001078752,1627.5,1627.5,647.5,979.0,748.5,2250.0,3162.5,3283.0,3363.0,3558.0,3237.0,-0.6705253784505788,0.5405912717034256,0.04019880134483263,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.019090909090909,-0.0,-0.0,-0.0,2748,24-07-2021 15:38,0.0,0.0,2.0,2239.966423067337,5.0,6844.917498604738,8.0,7050.345637720067,119.0,48493.06396045512,37.32570653121096,1.0,5614.138612336927,1.0,3.012516813293568,2.0,369.87378069084014,5.0,134.5009978340267,18.0,234.8762713033304,118.0,1202.098260143645,19.836728483185823,3.0,-73.92795833,40.834205
-73.92786,40.83417167,24-07-2021 15:38,0.996751322,1627.5,1627.5,1218.0,1485.0,1423.0,2250.0,3162.5,3283.0,3036.0,3558.0,3237.0,-0.45878693623639194,0.3770973154362416,0.04019880134483263,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0320420851267336,0.0,0.0,0.0,2749,24-07-2021 15:38,0.0,0.0,1.0,1531.1179747538308,3.0,7435.620475234654,11.0,7636.917385482981,117.0,44306.66592257322,39.122289986139165,1.0,5614.138612336927,0.0,0.0,1.0,2.353903499302615,10.0,490.2991763126857,17.0,209.3291313085779,117.0,1224.9123939799508,45.76118595087801,3.0,-73.92786,40.83417167
-73.92773667,40.83413667,24-07-2021 15:38,0.998915037,1725.0,1725.0,1389.0,1444.0,1533.0,2101.5,2533.5,2477.5,1977.0,2589.0,2893.0,-0.2815207552049657,0.2635471120744613,0.022007302871804992,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.1880903490759753,0.0,0.0,0.0,2751,24-07-2021 15:38,0.0,0.0,2.0,7843.3986340691135,1.0,1376.8919593810087,12.0,8210.689095317157,115.0,40840.29973916382,29.527720228470763,1.0,11381.525537225858,0.0,0.0,3.0,42.25624705213919,9.0,210.7760541253255,15.0,416.1301027262048,122.0,1352.0981890514176,28.189582989554147,7.0,-73.92773667,40.83413666999999
-73.92765333,40.834125,24-07-2021 15:38,0.998915037,1725.0,1725.0,1205.0,1209.0,1362.0,2101.5,2533.5,2477.5,1806.0,2589.0,2893.0,-0.3455532926001358,0.34409331344093314,0.022007302871804992,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.2313258140029793,0.0,0.0,0.0,2752,24-07-2021 15:38,0.0,0.0,2.0,8037.81369976791,2.0,3771.0322405752913,8.0,4577.00119734032,121.0,47377.508166305655,31.201136384122943,1.0,16469.50485552818,2.0,42.19150405802952,2.0,20.0417207769006,7.0,98.22952542298434,21.0,563.1294513796037,119.0,1348.161754241321,18.428932130493862,7.0,-73.92765333,40.83412500000001
-73.92757667,40.83410833,24-07-2021 15:38,0.998915037,1725.0,1725.0,1319.0,1427.0,1493.0,1965.0,2285.5,2553.5,2404.0,2521.5,2904.0,-0.31878631375080696,0.28300464765732947,-0.006305418719211823,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.094197437829691,0.0,0.0,0.0,2753,24-07-2021 15:38,0.0,0.0,2.0,8093.044676820788,2.0,3836.032858415896,7.0,4597.180622950882,122.0,48949.98554248182,28.34226250862358,1.0,16469.50485552818,3.0,52.67364256002304,3.0,66.37032131953943,5.0,41.35775362485304,23.0,625.5812531752308,118.0,1314.168117100182,15.45599179895818,9.0,-73.92757667,40.83410832999999
-73.92735167,40.83406333,24-07-2021 15:39,0.998915037,1725.0,1725.0,1858.0,2078.0,2105.0,1965.0,2285.5,2553.5,2610.0,2521.5,2904.0,-0.1576561260342287,0.10266652272481917,-0.006305418719211823,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0533188248095756,0.0,0.0,0.0,2755,24-07-2021 15:39,1.0,5630.152149072882,1.0,2934.3673227774225,1.0,2862.0610002985186,10.0,4785.219710331857,112.0,50670.74427650015,18.63856168971078,1.0,16469.50485552818,2.0,17.219306279248514,4.0,76.75134486865275,5.0,47.6531981949928,25.0,483.118723840915,117.0,1602.4331012633888,15.334611978263757,5.0,-73.92735167,40.834063330000006
-73.92727333,40.83405,24-07-2021 15:39,0.998915037,1725.0,1725.0,2267.0,2498.0,2643.0,2492.5,2636.5,2716.5,2797.0,2741.0,3285.5,-0.09019765225243302,0.04190238757311343,0.004489234997709574,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0803123715577476,0.0,0.0,0.0,2756,24-07-2021 15:39,1.0,6162.261823278914,1.0,2865.4633612843063,1.0,2681.278661440407,11.0,5312.183972022993,109.0,50832.63784470018,14.478135005495997,1.0,16469.50485552818,1.0,12.388176116251122,4.0,33.33440358168576,7.0,131.31167836509974,24.0,378.3999551115545,119.0,1717.4161464979004,7.523664537846165,5.0,-73.92727333,40.83405000000001
-73.927165,40.834025,24-07-2021 15:39,0.998915037,1725.0,1725.0,1758.0,1989.0,2046.0,2492.5,2636.5,2716.5,2434.0,2741.0,3285.5,-0.21421387864565875,0.15460631176283074,0.004489234997709574,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.1488766500568231,0.0,0.0,0.0,2757,24-07-2021 15:39,1.0,6889.158605481747,0.0,0.0,4.0,6737.763049318666,10.0,3894.433933850071,103.0,46440.66293894567,10.920491478035265,1.0,16469.50485552818,1.0,31.053687109558563,3.0,22.923288439905686,8.0,175.36646464061522,24.0,320.03661272377167,120.0,1705.3561278397683,2.236824845316992,5.0,-73.927165,40.834025000000025
-73.92705333,40.83401833,24-07-2021 15:39,0.998915037,1311.0,1311.0,2096.0,2209.0,2347.0,2256.0,2503.0,2698.5,2772.0,2666.5,2913.0,-0.12566482427781833,0.09974528782475803,-0.005964585274930103,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0248021108179419,0.0,0.0,0.0,2760,24-07-2021 15:39,1.0,172799.0114942668,0.0,0.0,5.0,4711.63458360829,11.0,7336.601735056742,95.0,91557.27380491068,0.8675694670977213,1.0,16469.50485552818,2.0,49.68738454052539,2.0,33.88788062848073,8.0,170.07182331454996,23.0,352.5775066268075,118.0,1638.8039736030569,10.46410546630885,5.0,-73.92705333,40.83401832999999
-73.927005,40.83404333,24-07-2021 15:39,0.990260178,1311.0,1311.0,2770.0,2773.0,2853.0,2256.0,2503.0,2698.5,3060.0,2666.5,2913.0,0.013074883423242206,-0.01361601023485333,-0.005964585274930103,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0246107483676544,-0.0,-0.0,-0.0,2761,24-07-2021 15:39,1.0,8706.270815879749,0.0,0.0,6.0,4990.185359217383,10.0,6949.427875895058,95.0,155606.1529501867,6.630518732403968,1.0,16469.50485552818,2.0,77.33301448473189,2.0,36.89706106896007,7.0,174.67524692037497,25.0,359.49150565300965,120.0,1636.6368209464556,6.027366805155891,11.0,-73.927005,40.83404332999999
-73.92693333,40.83411,24-07-2021 15:39,0.990260178,1311.0,1311.0,1717.0,1746.0,1815.0,2256.0,2503.0,2698.5,2769.0,2666.5,2913.0,-0.22228513192163968,0.2143098211272359,-0.005964585274930103,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0253431890179514,0.0,0.0,0.0,2763,24-07-2021 15:39,1.0,6598.788372183573,1.0,617.9440694291313,4.0,1208.336358837217,13.0,9848.439568110392,86.0,155802.24731095677,12.13189226292946,1.0,16469.50485552818,2.0,141.32847624911562,4.0,132.96866773205093,4.0,39.7168572018887,23.0,295.7145752262776,125.0,1695.0484621642142,4.574862717988439,10.0,-73.92693333,40.83411
-73.92686833,40.83419,24-07-2021 15:39,0.990260178,1311.0,1311.0,1118.0,1288.0,1151.0,1346.5,2257.0,2519.0,2784.0,2528.5,2175.5,-0.3852075886719824,0.32335172051484107,0.001882119861317484,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.1226938199415263,-0.0,-0.0,-0.0,2764,24-07-2021 15:39,1.0,6296.219215411096,0.0,0.0,6.0,3366.74938198364,13.0,8406.08968762131,82.0,240555.14066636568,13.677838725837482,1.0,16469.50485552818,2.0,203.700842015227,3.0,56.77442710704999,5.0,55.86415396244223,19.0,239.4524847948211,131.0,1672.7406517357183,11.026267646769526,17.0,-73.92686833,40.83418999999999
-73.92683667,40.83423167,24-07-2021 15:39,0.990260178,1311.0,1311.0,1232.5,1457.0,1287.0,1346.5,2257.0,2519.0,2734.0,2528.5,2175.5,-0.34292949486871915,0.267102615694165,0.001882119861317484,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.1137590385986353,-0.0,-0.0,-0.0,2765,24-07-2021 15:39,1.0,6249.863441011766,0.0,0.0,6.0,3412.560184003735,11.0,5430.358031402677,82.0,245006.47569793888,13.945799531206143,1.0,16469.50485552818,1.0,146.03509466557875,3.0,91.41192594341314,6.0,82.48285391001735,16.0,125.42748599862158,134.0,1739.3046355942258,7.235332813407306,17.0,-73.92683667,40.83423167000001
-73.92676,40.834335,24-07-2021 15:39,0.994587607,1311.0,1311.0,647.0,888.0,672.5,1043.5,2192.0,2527.0,2879.0,2710.0,1950.5,-0.5923125393824826,0.47994143484626645,0.034943670040099295,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.1922559271146081,-0.0,-0.0,-0.0,2767,24-07-2021 15:39,0.0,0.0,2.0,6612.429719155552,4.0,1196.476079727594,13.0,4083.4412865659433,77.0,182816.22371579023,28.78592183294665,1.0,16469.50485552818,0.0,0.0,3.0,25.003706606167064,7.0,193.8356249067215,11.0,120.59195537388344,139.0,1733.902989845314,25.25094480965561,6.0,-73.92676,40.834335
-73.92671167,40.834395,24-07-2021 15:39,0.994587607,992.0,992.0,483.5,682.5,530.0,1043.5,2192.0,2527.0,2825.0,2710.0,1950.5,-0.6787908985218403,0.5747001090512541,0.034943670040099295,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.1831221861585174,-0.0,-0.0,-0.0,2768,24-07-2021 15:39,0.0,0.0,1.0,1709.7331447259353,5.0,6165.391247119294,14.0,2981.7878736801936,72.0,182842.60288000287,47.24576563467369,1.0,6591.641963713499,1.0,42.119061055017504,1.0,4.224434341327462,6.0,125.98799829624282,13.0,197.48454283755729,139.0,1700.9638889783791,2.350715872206362,6.0,-73.92671167,40.834395000000015
-73.92666833,40.83445667,24-07-2021 15:39,0.988096463,992.0,992.0,677.0,843.0,809.5,1043.5,2192.0,2527.0,2926.0,2710.0,1950.5,-0.5774032459425718,0.49970326409495547,0.034943670040099295,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.2000410130216343,-0.0,-0.0,-0.0,2769,24-07-2021 15:39,0.0,0.0,1.0,1703.9720905704053,4.0,5593.590599729824,17.0,3574.9156568581875,68.0,182381.4655525273,47.86563646322855,1.0,6591.641963713499,0.0,0.0,3.0,34.5741522699018,4.0,41.392506233331865,13.0,256.8728986970817,144.0,1744.2660551374602,25.918599291025057,6.0,-73.92666833,40.83445667
-73.92662667,40.83451667,24-07-2021 15:39,0.988096463,992.0,992.0,558.5,745.5,659.0,1239.5,2303.0,2726.5,2911.0,2788.5,1814.0,-0.6599695585996956,0.5705645161290323,0.011242067089755213,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.2321693121693121,-0.0,-0.0,-0.0,2770,24-07-2021 15:39,0.0,0.0,1.0,1694.1780973552384,1.0,1229.3140238062715,20.0,9683.46969352602,66.0,181210.36688902977,48.9481188545408,1.0,6591.641963713499,1.0,21.441490088017783,2.0,25.763212299612142,4.0,27.21507055037701,13.0,260.9384769962808,143.0,1784.728660662855,9.828525596817244,7.0,-73.92662667,40.834516670000006
-73.92658667,40.83457833,24-07-2021 15:39,0.988096463,992.0,992.0,407.5,608.0,490.5,849.0,1829.0,2169.5,2797.0,2310.0,1582.5,-0.6837407838571983,0.5621962196219622,0.03136510771291439,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.2773147619591277,-0.0,-0.0,-0.0,2771,24-07-2021 15:39,0.0,0.0,0.0,0.0,4.0,3397.4562611086967,16.0,8393.154271500038,68.0,256569.40069630076,50.76526833869359,1.0,4833.574616478554,1.0,17.992394991956264,1.0,16.93358303827042,5.0,58.86550814868024,16.0,248.8381047185977,138.0,1699.023387897044,15.231609615220286,7.0,-73.92658667,40.83457832999998
-73.926415,40.83474333,24-07-2021 15:39,0.996751322,992.0,992.0,623.0,753.0,611.5,834.5,1731.0,1969.5,2576.0,2227.0,1499.0,-0.5193828351012536,0.446831955922865,0.06136065769093292,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.2642944785276073,-0.0,-0.0,-0.0,2773,24-07-2021 15:39,0.0,0.0,3.0,1885.542776686148,6.0,2731.908010534351,8.0,6533.171855685873,67.0,258953.45234843728,41.4408514737175,1.0,1096.592407761421,1.0,0.0,4.0,93.51328820619824,5.0,59.36686864253454,16.0,166.25806596647442,135.0,1587.6164039572982,24.784553542853125,0.0,-73.926415,40.83474333
-73.926345,40.834825,24-07-2021 15:39,0.998915037,992.0,992.0,567.5,653.0,583.5,834.5,1731.0,1969.5,1999.0,2227.0,1499.0,-0.5526212061489949,0.5020019065776931,0.06136065769093292,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.1429388221841052,-0.0,-0.0,-0.0,2774,24-07-2021 15:39,0.0,0.0,3.0,1073.2789466920735,5.0,2076.716014674484,7.0,7613.505323894571,69.0,259931.3025963324,39.810008609567845,1.0,1427.1101249515232,1.0,32.97085201921971,5.0,91.00663085212328,5.0,48.85196158070534,18.0,280.99482278528205,131.0,1477.3037809176817,20.75904341168347,10.0,-73.926345,40.834825
-73.92626667,40.83489667,24-07-2021 15:39,0.992423892,1005.0,1005.0,721.5,822.0,850.5,1217.5,1675.5,1852.5,1986.0,1863.5,1732.5,-0.4393939393939394,0.3853056646102075,0.002960172228202368,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0681726502622025,-0.0,-0.0,-0.0,2775,24-07-2021 15:39,0.0,0.0,4.0,1401.748402729777,5.0,3392.6751137589417,5.0,6610.371773869833,72.0,321504.2524369219,35.79582916980354,1.0,1110.1230006459582,0.0,0.0,5.0,95.44179048614455,8.0,107.06627366185748,19.0,270.1975659889504,127.0,1367.9236790926386,27.568623830486597,9.0,-73.92626667,40.834896670000006
-73.92622833,40.83493,24-07-2021 15:39,0.998915037,1005.0,1005.0,976.0,1068.0,1053.0,1217.5,1675.5,1852.5,1696.0,1863.5,1732.5,-0.30988156266572386,0.26861838726245507,0.002960172228202368,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0106460551261484,0.0,0.0,0.0,2777,24-07-2021 15:39,0.0,0.0,4.0,1401.205314895357,4.0,2356.9315194023534,6.0,7697.772831760982,73.0,322776.65849115024,31.04367933893168,1.0,1110.1230006459582,0.0,0.0,4.0,67.68663141102324,8.0,120.2599807373274,20.0,303.7266974694799,127.0,1448.0520232489305,29.500545332182693,5.0,-73.92622833,40.83493
-73.92619667,40.83499,24-07-2021 15:39,0.998915037,803.5,803.5,1063.0,1196.0,1304.0,1217.5,1675.5,1852.5,1811.0,1863.5,1732.5,-0.2707940318984737,0.21535181236673773,0.002960172228202368,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0221532383236912,-0.0,-0.0,-0.0,2778,24-07-2021 15:39,0.0,0.0,2.0,618.0497078910312,5.0,2909.3071276248324,7.0,7929.837913609485,72.0,320108.54000437347,35.640520601136785,1.0,1129.7951503211073,0.0,0.0,2.0,37.32880290214946,12.0,186.82013404675055,20.0,296.5490593590094,119.0,1269.224604069937,26.59030984816309,10.0,-73.92619667,40.834989999999976
